"","soundFile","trialnum","condition","random_block_key_resp.rt","random_block_key_resp.keys","structured_block_key_resp.rt","structured_block_key_resp.keys","starget","Run","PartID","ttarget","expName"
"23","3B.wav",311,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"24","3C.wav",312,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"25","2A.wav",313,"S",NA,"",0.316995517467,"3","bi",4,"f006","1C","auditory"
"26","2B.wav",314,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"27","2C.wav",315,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"28","1A.wav",316,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"29","1B.wav",317,"S",NA,"",0.0753160104505,"3","bi",4,"f006","1C","auditory"
"30","1C.wav",318,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"31","2A.wav",319,"S",NA,"",0.21695532545,"3","bi",4,"f006","1C","auditory"
"32","2B.wav",320,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"33","2C.wav",321,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"34","4A.wav",322,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"35","4B.wav",323,"S",NA,"",0.108665395936,"3","bi",4,"f006","1C","auditory"
"36","4C.wav",324,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"37","3A.wav",325,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"38","3B.wav",326,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"39","3C.wav",327,"S",NA,"",0.3669866001,"3","bi",4,"f006","1C","auditory"
"40","4A.wav",328,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"41","4B.wav",329,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"42","4C.wav",330,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"43","3A.wav",331,"S",NA,"",0.016915617045,"3","bi",4,"f006","1C","auditory"
"44","3B.wav",332,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"45","3C.wav",333,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"46","2A.wav",334,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"47","2B.wav",335,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"48","2C.wav",336,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"49","1A.wav",337,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"50","1B.wav",338,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"51","1C.wav",339,"S",NA,"",0.233621769352,"3","bi",4,"f006","1C","auditory"
"52","4A.wav",340,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"53","4B.wav",341,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"54","4C.wav",342,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"55","3A.wav",343,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"56","3B.wav",344,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"57","3C.wav",345,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"58","2A.wav",346,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"59","2B.wav",347,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"60","2C.wav",348,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"61","1A.wav",349,"S",NA,"",0.142212470237,"3","bi",4,"f006","1C","auditory"
"62","1B.wav",350,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"63","1C.wav",351,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"64","2A.wav",352,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"65","2B.wav",353,"S",NA,"",0.0585926777567,"3","bi",4,"f006","1C","auditory"
"66","2C.wav",354,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"67","3A.wav",355,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"68","3B.wav",356,"S",NA,"",0.39200233703,"3","bi",4,"f006","1C","auditory"
"69","3C.wav",357,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"70","4A.wav",358,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"71","4B.wav",359,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"72","4C.wav",360,"S",NA,"",0.372709903517,"3","bi",4,"f006","1C","auditory"
"73","1A.wav",361,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"74","1B.wav",362,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"75","1C.wav",363,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"76","3A.wav",364,"S",NA,"",0.366927151277,"3","bi",4,"f006","1C","auditory"
"77","3B.wav",365,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"78","3C.wav",366,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"79","2A.wav",367,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"80","2B.wav",368,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"81","2C.wav",369,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"82","4A.wav",370,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"83","4B.wav",371,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"84","4C.wav",372,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"85","1A.wav",373,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"86","1B.wav",374,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"87","1C.wav",375,"S",NA,"",0.0418807227979,"3","bi",4,"f006","1C","auditory"
"88","2A.wav",376,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"89","2B.wav",377,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"90","2C.wav",378,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"91","4A.wav",382,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"92","4B.wav",383,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"93","4C.wav",384,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"94","1A.wav",388,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"95","1B.wav",389,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"96","1C.wav",390,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"97","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"98","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"99","silence.wav",0,"B",NA,"",0.0502704069368,"3","bi",4,"f006","1C","auditory"
"100","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"101","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"102","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"103","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"104","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"105","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"106","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"107","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"108","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"109","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"110","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"111","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"112","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"113","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"114","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"115","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"116","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"117","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"118","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"119","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"120","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"121","ba.wav",289,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"122","tu.wav",290,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"123","pi.wav",291,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"124","du.wav",292,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"125","ti.wav",293,"R",0.0397633195971,"3",NA,"","bi",4,"f006","1C","auditory"
"126","bi.wav",294,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"127","pu.wav",295,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"128","di.wav",296,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"129","tu.wav",297,"R",0.0919605521485,"3",NA,"","bi",4,"f006","1C","auditory"
"130","da.wav",298,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"131","da.wav",299,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"132","bi.wav",300,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"133","du.wav",301,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"134","bu.wav",302,"R",0.375406150881,"3",NA,"","bi",4,"f006","1C","auditory"
"135","pa.wav",303,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"136","ti.wav",304,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"137","pi.wav",305,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"138","pa.wav",306,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"139","ta.wav",307,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"140","pa.wav",308,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"141","bu.wav",309,"R",0.208683970151,"3",NA,"","bi",4,"f006","1C","auditory"
"142","ta.wav",310,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"143","bu.wav",311,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"144","da.wav",312,"R",0.325343957113,"3",NA,"","bi",4,"f006","1C","auditory"
"145","du.wav",337,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"146","ba.wav",338,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"147","ti.wav",339,"R",0.425294264685,"3",NA,"","bi",4,"f006","1C","auditory"
"148","bu.wav",340,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"149","bi.wav",341,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"150","ti.wav",342,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"151","pu.wav",343,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"152","ba.wav",344,"R",0.34198821435,"3",NA,"","bi",4,"f006","1C","auditory"
"153","ta.wav",345,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"154","pa.wav",346,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"155","tu.wav",347,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"156","bu.wav",348,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"157","pu.wav",349,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"158","di.wav",350,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"159","pi.wav",351,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"160","du.wav",352,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"161","da.wav",353,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"162","pi.wav",354,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"163","di.wav",355,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"164","tu.wav",356,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"165","pa.wav",357,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"166","ta.wav",358,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"167","da.wav",359,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"168","bi.wav",360,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"169","ba.wav",313,"R",0.325339690491,"3",NA,"","bi",4,"f006","1C","auditory"
"170","di.wav",314,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"171","pu.wav",315,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"172","bu.wav",316,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"173","pu.wav",317,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"174","du.wav",318,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"175","da.wav",319,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"176","pa.wav",320,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"177","da.wav",321,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"178","ti.wav",322,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"179","ti.wav",323,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"180","bu.wav",324,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"181","di.wav",325,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"182","ta.wav",326,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"183","pa.wav",327,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"184","ta.wav",328,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"185","ba.wav",329,"R",0.100280831859,"3",NA,"","bi",4,"f006","1C","auditory"
"186","di.wav",330,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"187","tu.wav",331,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"188","pu.wav",332,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"189","bi.wav",333,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"190","ba.wav",334,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"191","du.wav",335,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"192","pi.wav",336,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"193","di.wav",361,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"194","pu.wav",362,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"195","ta.wav",363,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"196","pi.wav",364,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"197","ti.wav",365,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"198","pa.wav",366,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"199","pu.wav",367,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"200","di.wav",368,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"201","bu.wav",369,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"202","ta.wav",370,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"203","bi.wav",371,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"204","bu.wav",372,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"205","du.wav",373,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"206","da.wav",374,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"207","pi.wav",375,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"208","ba.wav",376,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"209","ba.wav",377,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"210","tu.wav",378,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"211","ti.wav",379,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"212","bi.wav",380,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"213","du.wav",381,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"214","pa.wav",382,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"215","da.wav",383,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"216","tu.wav",384,"R",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"217","silence.wav",0,"B",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"218","silence.wav",0,"B",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"219","silence.wav",0,"B",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"220","silence.wav",0,"B",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"221","silence.wav",0,"B",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"222","silence.wav",0,"B",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"223","silence.wav",0,"B",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"224","silence.wav",0,"B",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"225","silence.wav",0,"B",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"226","silence.wav",0,"B",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"227","silence.wav",0,"B",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"228","silence.wav",0,"B",0.0919875743566,"3",NA,"","bi",4,"f006","1C","auditory"
"229","silence.wav",0,"B",0.258678181737,"4",NA,"","bi",4,"f006","1C","auditory"
"230","silence.wav",0,"B",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"231","silence.wav",0,"B",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"232","silence.wav",0,"B",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"233","silence.wav",0,"B",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"234","silence.wav",0,"B",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"235","silence.wav",0,"B",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"236","silence.wav",0,"B",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"237","silence.wav",0,"B",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"238","silence.wav",0,"B",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"239","silence.wav",0,"B",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"240","silence.wav",0,"B",NA,"None",NA,"","bi",4,"f006","1C","auditory"
"241","3A.wav",379,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"242","3B.wav",380,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"243","3C.wav",381,"S",NA,"",0.333852254553,"3","bi",4,"f006","1C","auditory"
"244","3A.wav",385,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"245","3B.wav",386,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"246","3C.wav",387,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"247","2A.wav",391,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"248","2B.wav",392,"S",NA,"",0.0253104211297,"3","bi",4,"f006","1C","auditory"
"249","2C.wav",393,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"250","4A.wav",394,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"251","4B.wav",395,"S",NA,"",0.441979766299,"3","bi",4,"f006","1C","auditory"
"252","4C.wav",396,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"253","1A.wav",397,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"254","1B.wav",398,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"255","1C.wav",399,"S",NA,"",0.350667462742,"3","bi",4,"f006","1C","auditory"
"256","3A.wav",400,"S",NA,"",0.0586333533283,"3","bi",4,"f006","1C","auditory"
"257","3B.wav",401,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"258","3C.wav",402,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"259","4A.wav",403,"S",NA,"",0.358733449248,"3","bi",4,"f006","1C","auditory"
"260","4B.wav",404,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"261","4C.wav",405,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"262","2A.wav",406,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"263","2B.wav",407,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"264","2C.wav",408,"S",NA,"",0.000308337621391,"3","bi",4,"f006","1C","auditory"
"265","1A.wav",409,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"266","1B.wav",410,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"267","1C.wav",411,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"268","3A.wav",412,"S",NA,"",0.183640642208,"3","bi",4,"f006","1C","auditory"
"269","3B.wav",413,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"270","3C.wav",414,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"271","1A.wav",415,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"272","1B.wav",416,"S",NA,"",0.30870567332,"3","bi",4,"f006","1C","auditory"
"273","1C.wav",417,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"274","2A.wav",418,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"275","2B.wav",419,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"276","2C.wav",420,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"277","4A.wav",421,"S",NA,"",0.0086436928832,"3","bi",4,"f006","1C","auditory"
"278","4B.wav",422,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"279","4C.wav",423,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"280","2A.wav",424,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"281","2B.wav",425,"S",NA,"",0.0252836833824,"3","bi",4,"f006","1C","auditory"
"282","2C.wav",426,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"283","4A.wav",427,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"284","4B.wav",428,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"285","4C.wav",429,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"286","1A.wav",430,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"287","1B.wav",431,"S",NA,"",0.442036086344,"3","bi",4,"f006","1C","auditory"
"288","1C.wav",432,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"289","3A.wav",433,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"290","3B.wav",434,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"291","3C.wav",435,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"292","4A.wav",436,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"293","4B.wav",437,"S",NA,"",0.266858514864,"3","bi",4,"f006","1C","auditory"
"294","4C.wav",438,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"295","3A.wav",439,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"296","3B.wav",440,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"297","3C.wav",441,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"298","2A.wav",442,"S",NA,"",0.366930280172,"3","bi",4,"f006","1C","auditory"
"299","2B.wav",443,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"300","2C.wav",444,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"301","1A.wav",445,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"302","1B.wav",446,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"303","1C.wav",447,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"304","3A.wav",448,"S",NA,"",0.433661477757,"3","bi",4,"f006","1C","auditory"
"305","3B.wav",449,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"306","3C.wav",450,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"307","2A.wav",451,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"308","2B.wav",452,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"309","2C.wav",453,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"310","1A.wav",454,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"311","1B.wav",455,"S",NA,"",0.375381119782,"3","bi",4,"f006","1C","auditory"
"312","1C.wav",456,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"313","4A.wav",457,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"314","4B.wav",458,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"315","4C.wav",459,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"316","1A.wav",460,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"317","1B.wav",461,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"318","1C.wav",462,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"319","3A.wav",463,"S",NA,"",0.308663006581,"3","bi",4,"f006","1C","auditory"
"320","3B.wav",464,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"321","3C.wav",465,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"322","4A.wav",466,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"323","4B.wav",467,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
"324","4C.wav",468,"S",NA,"",NA,"None","bi",4,"f006","1C","auditory"
