"","soundFile","trialnum","condition","sound_block_key_resp.rt","sound_block_key_resp.keys","tone_block_key_resp.rt","tone_block_key_resp.keys","starget","Run","PartID","ttarget","expName"
"41","4B.wav",521,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"42","4C.wav",522,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"43","3A.wav",523,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"44","3B.wav",524,"S",NA,"",0.110523670446,"3","bi",4,"f008","1C","auditory"
"45","3C.wav",525,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"46","1A.wav",526,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"47","1B.wav",527,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"48","1C.wav",528,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"49","2A.wav",529,"S",NA,"",0.100358769647,"3","bi",4,"f008","1C","auditory"
"50","2B.wav",530,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"51","2C.wav",531,"S",NA,"",0.0611589341424,"3","bi",4,"f008","1C","auditory"
"52","3A.wav",532,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"53","3B.wav",533,"S",NA,"",0.0769410406938,"3","bi",4,"f008","1C","auditory"
"54","3C.wav",534,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"55","4A.wav",535,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"56","4B.wav",536,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"57","4C.wav",537,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"58","2A.wav",538,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"59","2B.wav",539,"S",NA,"",0.400328021147,"3","bi",4,"f008","1C","auditory"
"60","2C.wav",540,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"61","3A.wav",541,"S",NA,"",0.300443135784,"3","bi",4,"f008","1C","auditory"
"62","3B.wav",542,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"63","3C.wav",543,"S",NA,"",0.300424931338,"3","bi",4,"f008","1C","auditory"
"64","4A.wav",544,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"65","4B.wav",545,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"66","4C.wav",546,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"67","1A.wav",547,"S",NA,"",0.425373909064,"3","bi",4,"f008","1C","auditory"
"68","1B.wav",548,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"69","1C.wav",549,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"70","2A.wav",550,"S",NA,"",0.217006240971,"3","bi",4,"f008","1C","auditory"
"71","2B.wav",551,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"72","2C.wav",552,"S",NA,"",0.200404366013,"3","bi",4,"f008","1C","auditory"
"73","1A.wav",553,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"74","1B.wav",554,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"75","1C.wav",555,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"76","4A.wav",556,"S",NA,"",0.18764419551,"3","bi",4,"f008","1C","auditory"
"77","4B.wav",557,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"78","4C.wav",558,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"79","3A.wav",559,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"80","3B.wav",560,"S",NA,"",0.108664827072,"3","bi",4,"f008","1C","auditory"
"81","3C.wav",561,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"82","1A.wav",562,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"83","1B.wav",563,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"84","1C.wav",564,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"85","4A.wav",565,"S",NA,"",0.150317994528,"3","bi",4,"f008","1C","auditory"
"86","4B.wav",566,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"87","4C.wav",567,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"88","2A.wav",568,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"89","2B.wav",569,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"90","2C.wav",570,"S",NA,"",0.0655334027251,"3","bi",4,"f008","1C","auditory"
"91","3A.wav",571,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"92","3B.wav",572,"S",NA,"",0.167134340503,"3","bi",4,"f008","1C","auditory"
"93","3C.wav",573,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"94","1A.wav",574,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"95","1B.wav",575,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"96","1C.wav",576,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"97","silence.wav",0,"B",NA,"",0.150147043518,"3","bi",4,"f008","1C","auditory"
"98","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"99","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"100","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"101","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"102","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"103","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"104","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"105","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"106","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"107","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"108","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"109","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"110","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"111","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"112","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"113","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"114","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"115","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"116","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"117","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"118","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"119","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"120","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"121","3A.wav",289,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"122","3B.wav",290,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"123","3C.wav",291,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"124","1A.wav",292,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"125","1B.wav",293,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"126","1C.wav",294,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"127","4A.wav",295,"S",NA,"",0.150356109953,"3","bi",4,"f008","1C","auditory"
"128","4B.wav",296,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"129","4C.wav",297,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"130","3A.wav",298,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"131","3B.wav",299,"S",NA,"",0.0169471903937,"3","bi",4,"f008","1C","auditory"
"132","3C.wav",300,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"133","2A.wav",301,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"134","2B.wav",302,"S",NA,"",0.275407772162,"3","bi",4,"f008","1C","auditory"
"135","2C.wav",303,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"136","1A.wav",304,"S",NA,"",0.258852261701,"3","bi",4,"f008","1C","auditory"
"137","1B.wav",305,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"138","1C.wav",306,"S",NA,"",0.266979119275,"3","bi",4,"f008","1C","auditory"
"139","4A.wav",307,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"140","4B.wav",308,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"141","4C.wav",309,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"142","3A.wav",310,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"143","3B.wav",311,"S",NA,"",0.0670184862101,"3","bi",4,"f008","1C","auditory"
"144","3C.wav",312,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"145","2A.wav",313,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"146","2B.wav",314,"S",NA,"",0.292068811599,"3","bi",4,"f008","1C","auditory"
"147","2C.wav",315,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"148","1A.wav",316,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"149","1B.wav",317,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"150","1C.wav",318,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"151","2A.wav",319,"S",NA,"",0.133645008435,"3","bi",4,"f008","1C","auditory"
"152","2B.wav",320,"S",NA,"",0.325362161617,"3","bi",4,"f008","1C","auditory"
"153","2C.wav",321,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"154","4A.wav",322,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"155","4B.wav",323,"S",NA,"",0.0920407653321,"3","bi",4,"f008","1C","auditory"
"156","4C.wav",324,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"157","3A.wav",325,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"158","3B.wav",326,"S",NA,"",0.283700460917,"3","bi",4,"f008","1C","auditory"
"159","3C.wav",327,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"160","4A.wav",328,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"161","4B.wav",329,"S",NA,"",0.400500678923,"3","bi",4,"f008","1C","auditory"
"162","4C.wav",330,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"163","3A.wav",331,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"164","3B.wav",332,"S",NA,"",0.0669610286132,"3","bi",4,"f008","1C","auditory"
"165","3C.wav",333,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"166","2A.wav",334,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"167","2B.wav",335,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"168","2C.wav",336,"S",NA,"",0.0752730594249,"3","bi",4,"f008","1C","auditory"
"169","1A.wav",337,"S",NA,"",0.300333624706,"3","bi",4,"f008","1C","auditory"
"170","1B.wav",338,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"171","1C.wav",339,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"172","4A.wav",340,"S",NA,"",0.0821253221948,"3","bi",4,"f008","1C","auditory"
"173","4B.wav",341,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"174","4C.wav",342,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"175","3A.wav",343,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"176","3B.wav",344,"S",NA,"",0.108655440505,"3","bi",4,"f008","1C","auditory"
"177","3C.wav",345,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"178","2A.wav",346,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"179","2B.wav",347,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"180","2C.wav",348,"S",NA,"",0.0419487050967,"3","bi",4,"f008","1C","auditory"
"181","1A.wav",349,"S",NA,"",0.358666889253,"3","bi",4,"f008","1C","auditory"
"182","1B.wav",350,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"183","1C.wav",351,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"184","2A.wav",352,"S",NA,"",0.0752941083629,"3","bi",4,"f008","1C","auditory"
"185","2B.wav",353,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"186","2C.wav",354,"S",NA,"",0.1837441799,"3","bi",4,"f008","1C","auditory"
"187","3A.wav",355,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"188","3B.wav",356,"S",NA,"",0.0252717366675,"3","bi",4,"f008","1C","auditory"
"189","3C.wav",357,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"190","4A.wav",358,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"191","4B.wav",359,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"192","4C.wav",360,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"193","1A.wav",361,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"194","1B.wav",362,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"195","1C.wav",363,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"196","3A.wav",364,"S",NA,"",0.116971169016,"3","bi",4,"f008","1C","auditory"
"197","3B.wav",365,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"198","3C.wav",366,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"199","2A.wav",367,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"200","2B.wav",368,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"201","2C.wav",369,"S",NA,"",0.0588284820551,"3","bi",4,"f008","1C","auditory"
"202","4A.wav",370,"S",NA,"",0.350249614101,"3","bi",4,"f008","1C","auditory"
"203","4B.wav",371,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"204","4C.wav",372,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"205","1A.wav",373,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"206","1B.wav",374,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"207","1C.wav",375,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"208","2A.wav",376,"S",NA,"",0.358718089294,"3","bi",4,"f008","1C","auditory"
"209","2B.wav",377,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"210","2C.wav",378,"S",NA,"",0.325374961598,"3","bi",4,"f008","1C","auditory"
"211","4A.wav",382,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"212","4B.wav",383,"S",NA,"",0.322920776322,"3","bi",4,"f008","1C","auditory"
"213","4C.wav",384,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"214","1A.wav",388,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"215","1B.wav",389,"S",NA,"",0.258561844006,"3","bi",4,"f008","1C","auditory"
"216","1C.wav",390,"S",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"217","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"218","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"219","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"220","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"221","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"222","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"223","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"224","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"225","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"226","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"227","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"228","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"229","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"230","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"231","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"232","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"233","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"234","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"235","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"236","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"237","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"238","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"239","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"240","silence.wav",0,"B",NA,"",NA,"None","bi",4,"f008","1C","auditory"
"241","pa.wav",385,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"242","pi.wav",386,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"243","da.wav",387,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"244","ta.wav",388,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"245","bi.wav",389,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"246","ta.wav",390,"R",0.269292789046,"3",NA,"","bi",4,"f008","1C","auditory"
"247","du.wav",391,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"248","tu.wav",392,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"249","tu.wav",393,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"250","bu.wav",394,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"251","ti.wav",395,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"252","ba.wav",396,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"253","bi.wav",397,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"254","bu.wav",398,"R",0.376944425632,"3",NA,"","bi",4,"f008","1C","auditory"
"255","pu.wav",399,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"256","bi.wav",400,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"257","ti.wav",401,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"258","da.wav",402,"R",0.000295253237709,"3",NA,"","bi",4,"f008","1C","auditory"
"259","pa.wav",403,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"260","du.wav",404,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"261","pi.wav",405,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"262","pi.wav",406,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"263","tu.wav",407,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"264","di.wav",408,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"265","ba.wav",409,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"266","ti.wav",410,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"267","pa.wav",411,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"268","tu.wav",412,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"269","bi.wav",413,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"270","du.wav",414,"R",0.191972299712,"3",NA,"","bi",4,"f008","1C","auditory"
"271","ti.wav",415,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"272","pa.wav",416,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"273","pu.wav",417,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"274","ta.wav",418,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"275","bu.wav",419,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"276","pi.wav",420,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"277","da.wav",421,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"278","da.wav",422,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"279","ba.wav",423,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"280","pu.wav",424,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"281","pu.wav",425,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"282","di.wav",426,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"283","di.wav",427,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"284","ta.wav",428,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"285","di.wav",429,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"286","du.wav",430,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"287","bu.wav",431,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"288","ba.wav",432,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"289","tu.wav",433,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"290","ba.wav",434,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"291","di.wav",435,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"292","pi.wav",436,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"293","bi.wav",437,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"294","bi.wav",438,"R",0.267006994691,"3",NA,"","bi",4,"f008","1C","auditory"
"295","pu.wav",439,"R",0.342133280938,"3",NA,"","bi",4,"f008","1C","auditory"
"296","da.wav",440,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"297","ti.wav",441,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"298","di.wav",442,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"299","pi.wav",443,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"300","tu.wav",444,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"301","da.wav",445,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"302","tu.wav",446,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"303","pu.wav",447,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"304","bu.wav",448,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"305","ba.wav",449,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"306","pa.wav",450,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"307","bu.wav",451,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"308","du.wav",452,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"309","pi.wav",453,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"310","bi.wav",454,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"311","pa.wav",455,"R",0.233634000411,"3",NA,"","bi",4,"f008","1C","auditory"
"312","ta.wav",456,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"313","bu.wav",457,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"314","ba.wav",458,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"315","pu.wav",459,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"316","da.wav",460,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"317","ti.wav",461,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"318","pa.wav",462,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"319","du.wav",463,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"320","ba.wav",464,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"321","ta.wav",465,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"322","du.wav",466,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
"323","da.wav",467,"R",NA,"None",NA,"","bi",4,"f008","1C","auditory"
