"","soundFile","trialnum","condition","sound_block_key_resp.rt","sound_block_key_resp.keys","tone_block_key_resp.rt","tone_block_key_resp.keys","starget","Run","PartID","ttarget","expName"
"573","2B.wav","477","R",NA,"",NA,"None","bi",2,"f008","1C","auditory"
"574","2C.wav","478","R",NA,"",0.124268018,"3","bi",2,"f008","1C","auditory"
"575","1C.wav","479","R",NA,"",NA,"None","bi",2,"f008","1C","auditory"
"576","3A.wav","480","R",NA,"",0.108632969,"3","bi",2,"f008","1C","auditory"
"577","silence.wav","0","B",NA,"",NA,"None","bi",2,"f008","1C","auditory"
"578","silence.wav","0","B",NA,"",NA,"None","bi",2,"f008","1C","auditory"
"579","silence.wav","0","B",NA,"",NA,"None","bi",2,"f008","1C","auditory"
"580","silence.wav","0","B",NA,"",NA,"None","bi",2,"f008","1C","auditory"
"581","silence.wav","0","B",NA,"",NA,"None","bi",2,"f008","1C","auditory"
"582","silence.wav","0","B",NA,"",NA,"None","bi",2,"f008","1C","auditory"
"583","silence.wav","0","B",NA,"",NA,"None","bi",2,"f008","1C","auditory"
"584","silence.wav","0","B",NA,"",NA,"None","bi",2,"f008","1C","auditory"
"585","silence.wav","0","B",NA,"",NA,"None","bi",2,"f008","1C","auditory"
"586","silence.wav","0","B",NA,"",NA,"None","bi",2,"f008","1C","auditory"
"587","silence.wav","0","B",NA,"",NA,"None","bi",2,"f008","1C","auditory"
"588","silence.wav","0","B",NA,"",NA,"None","bi",2,"f008","1C","auditory"
"589","silence.wav","0","B",NA,"",NA,"None","bi",2,"f008","1C","auditory"
"590","silence.wav","0","B",NA,"",NA,"None","bi",2,"f008","1C","auditory"
"591","silence.wav","0","B",NA,"",NA,"None","bi",2,"f008","1C","auditory"
"592","silence.wav","0","B",NA,"",NA,"None","bi",2,"f008","1C","auditory"
"593","silence.wav","0","B",NA,"",NA,"None","bi",2,"f008","1C","auditory"
"594","silence.wav","0","B",NA,"",NA,"None","bi",2,"f008","1C","auditory"
"595","silence.wav","0","B",NA,"",NA,"None","bi",2,"f008","1C","auditory"
"596","silence.wav","0","B",NA,"",NA,"None","bi",2,"f008","1C","auditory"
"597","silence.wav","0","B",NA,"",NA,"None","bi",2,"f008","1C","auditory"
"598","silence.wav","0","B",NA,"",NA,"None","bi",2,"f008","1C","auditory"
"599","silence.wav","0","B",NA,"",NA,"None","bi",2,"f008","1C","auditory"
"600","silence.wav","0","B",NA,"",NA,"None","bi",2,"f008","1C","auditory"
"601","pi.wav","289","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"602","tu.wav","290","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"603","bi.wav","291","S",0.383668973,"3",NA,"","bi",2,"f008","1C","auditory"
"604","di.wav","292","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"605","ba.wav","293","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"606","pu.wav","294","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"607","ta.wav","295","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"608","ti.wav","296","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"609","du.wav","297","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"610","pi.wav","298","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"611","tu.wav","299","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"612","bi.wav","300","S",0.28364727,"3",NA,"","bi",2,"f008","1C","auditory"
"613","bu.wav","301","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"614","pa.wav","302","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"615","da.wav","303","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"616","di.wav","304","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"617","ba.wav","305","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"618","pu.wav","306","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"619","ta.wav","307","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"620","ti.wav","308","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"621","du.wav","309","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"622","pi.wav","310","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"623","tu.wav","311","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"624","bi.wav","312","S",0.308779344,"3",NA,"","bi",2,"f008","1C","auditory"
"625","bu.wav","313","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"626","pa.wav","314","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"627","da.wav","315","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"628","di.wav","316","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"629","ba.wav","317","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"630","pu.wav","318","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"631","bu.wav","319","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"632","pa.wav","320","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"633","da.wav","321","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"634","ta.wav","322","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"635","ti.wav","323","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"636","du.wav","324","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"637","pi.wav","325","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"638","tu.wav","326","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"639","bi.wav","327","S",0.342107965,"3",NA,"","bi",2,"f008","1C","auditory"
"640","ta.wav","328","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"641","ti.wav","329","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"642","du.wav","330","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"643","pi.wav","331","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"644","tu.wav","332","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"645","bi.wav","333","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"646","bu.wav","334","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"647","pa.wav","335","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"648","da.wav","336","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"649","di.wav","337","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"650","ba.wav","338","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"651","pu.wav","339","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"652","ta.wav","340","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"653","ti.wav","341","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"654","du.wav","342","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"655","pi.wav","343","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"656","tu.wav","344","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"657","bi.wav","345","S",0.267018373,"3",NA,"","bi",2,"f008","1C","auditory"
"658","bu.wav","346","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"659","pa.wav","347","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"660","da.wav","348","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"661","di.wav","349","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"662","ba.wav","350","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"663","pu.wav","351","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"664","bu.wav","352","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"665","pa.wav","353","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"666","da.wav","354","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"667","pi.wav","355","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"668","tu.wav","356","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"669","bi.wav","357","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"670","ta.wav","358","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"671","ti.wav","359","S",0.175446087,"3",NA,"","bi",2,"f008","1C","auditory"
"672","du.wav","360","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"673","di.wav","361","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"674","ba.wav","362","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"675","pu.wav","363","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"676","pi.wav","364","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"677","tu.wav","365","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"678","bi.wav","366","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"679","bu.wav","367","S",0.127256105,"3",NA,"","bi",2,"f008","1C","auditory"
"680","pa.wav","368","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"681","da.wav","369","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"682","ta.wav","370","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"683","ti.wav","371","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"684","du.wav","372","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"685","di.wav","373","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"686","ba.wav","374","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"687","pu.wav","375","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"688","bu.wav","376","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"689","pa.wav","377","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"690","da.wav","378","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"691","ta.wav","382","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"692","ti.wav","383","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"693","du.wav","384","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"694","di.wav","388","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"695","ba.wav","389","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"696","pu.wav","390","S",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"697","silence.wav","0","B",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"698","silence.wav","0","B",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"699","silence.wav","0","B",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"700","silence.wav","0","B",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"701","silence.wav","0","B",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"702","silence.wav","0","B",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"703","silence.wav","0","B",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"704","silence.wav","0","B",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"705","silence.wav","0","B",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"706","silence.wav","0","B",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"707","silence.wav","0","B",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"708","silence.wav","0","B",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"709","silence.wav","0","B",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"710","silence.wav","0","B",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"711","silence.wav","0","B",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"712","silence.wav","0","B",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"713","silence.wav","0","B",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"714","silence.wav","0","B",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"715","silence.wav","0","B",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"716","silence.wav","0","B",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"717","silence.wav","0","B",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"718","silence.wav","0","B",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"719","silence.wav","0","B",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"720","silence.wav","0","B",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"721","silence.wav","0","B",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"722","silence.wav","0","B",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"723","silence.wav","0","B",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"724","silence.wav","0","B",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"725","silence.wav","0","B",NA,"None",NA,"","bi",2,"f008","1C","auditory"
"726","","","",NA,"",NA,"","bi",2,"f008","1C","auditory"
"727","corrAns","soundFile6","soundFile5",NA,"",NA,"","bi",2,"f008","1C","auditory"
"728","3","da.wav","ba.wav",NA,"",NA,"","bi",2,"f008","1C","auditory"
"729","4","du.wav","ti.wav",NA,"",NA,"","",NA,"","",""
"730","3","bi.wav","pa.wav",NA,"",NA,"","",NA,"","",""
"731","3","pu.wav","ti.wav",NA,"",NA,"","",NA,"","",""
"732","3","da.wav","ba.wav",NA,"",NA,"","",NA,"","",""
"733","4","bi.wav","tu.wav",NA,"",NA,"","",NA,"","",""
"734","3","bi.wav","pa.wav",NA,"",NA,"","",NA,"","",""
"735","3","du.wav","tu.wav",NA,"",NA,"","",NA,"","",""
"736","3","pu.wav","ti.wav",NA,"",NA,"","",NA,"","",""
"737","3","da.wav","ba.wav",NA,"",NA,"","",NA,"","",""
"738","3","pu.wav","ti.wav",NA,"",NA,"","",NA,"","",""
"739","3","du.wav","tu.wav",NA,"",NA,"","",NA,"","",""
"740","4","bi.wav","tu.wav",NA,"",NA,"","",NA,"","",""
"741","4","du.wav","ti.wav",NA,"",NA,"","",NA,"","",""
"742","4","da.wav","pa.wav",NA,"",NA,"","",NA,"","",""
"743","3","du.wav","tu.wav",NA,"",NA,"","",NA,"","",""
