"","image","trialnum","condition","l_block_trial_key_resp.rt","l_block_trial_key_resp.keys","v_block_trial_key_resp.rt","v_block_trial_key_resp.keys","ltarget","Run","PartID","vtarget","expName"
"26","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"27","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"28","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"29","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"30","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"31","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"32","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"33","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"34","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"35","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"36","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"37","Alien10.bmp",169,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"38","Alien11.bmp",170,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"39","Alien12.bmp",171,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"40","Alien1.bmp",172,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"41","Alien2.bmp",173,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"42","Alien3.bmp",174,"S",NA,"",0.416945256118,"3","f_not_false",4,"f005",3,"visual"
"43","Alien4.bmp",175,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"44","Alien5.bmp",176,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"45","Alien6.bmp",177,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"46","Alien10.bmp",178,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"47","Alien11.bmp",179,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"48","Alien12.bmp",180,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"49","Alien7.bmp",181,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"50","Alien8.bmp",182,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"51","Alien9.bmp",183,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"52","Alien10.bmp",184,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"53","Alien11.bmp",185,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"54","Alien12.bmp",186,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"55","Alien1.bmp",187,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"56","Alien2.bmp",188,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"57","Alien3.bmp",189,"S",NA,"",0.392005750327,"3","f_not_false",4,"f005",3,"visual"
"58","Alien7.bmp",190,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"59","Alien8.bmp",191,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"60","Alien9.bmp",192,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"61","L.png",145,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"62","B.png",146,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"63","J.png",147,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"64","B.png",148,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"65","L.png",149,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"66","A.png",150,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"67","H.png",151,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"68","M.png",152,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"69","F.png",153,"R",0.350320156256,"3",NA,"","f_not_false",4,"f005",3,"visual"
"70","E.png",154,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"71","B.png",155,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"72","C.png",156,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"73","K.png",157,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"74","A.png",158,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"75","F.png",159,"R",0.425317304733,"3",NA,"","f_not_false",4,"f005",3,"visual"
"76","M.png",160,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"77","G.png",161,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"78","E.png",162,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"79","D.png",163,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"80","M.png",164,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"81","H.png",165,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"82","K.png",166,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"83","K.png",167,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"84","J.png",168,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"85","A.png",169,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"86","H.png",170,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"87","G.png",171,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"88","C.png",172,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"89","F.png",173,"R",0.417039976106,"3",NA,"","f_not_false",4,"f005",3,"visual"
"90","K.png",174,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"91","D.png",175,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"92","C.png",176,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"93","H.png",177,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"94","E.png",178,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"95","L.png",179,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"96","A.png",180,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"97","F.png",181,"R",0.375354950898,"3",NA,"","f_not_false",4,"f005",3,"visual"
"98","J.png",182,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"99","M.png",183,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"100","E.png",184,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"101","G.png",185,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"102","C.png",186,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"103","D.png",187,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"104","D.png",188,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"105","G.png",189,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"106","L.png",190,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"107","B.png",191,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"108","J.png",192,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"109","blank.png",0,"B",NA,"",NA,"","f_not_false",4,"f005",3,"visual"
"110","blank.png",0,"B",NA,"",NA,"","f_not_false",4,"f005",3,"visual"
"111","blank.png",0,"B",NA,"",NA,"","f_not_false",4,"f005",3,"visual"
"112","blank.png",0,"B",NA,"",NA,"","f_not_false",4,"f005",3,"visual"
"113","blank.png",0,"B",NA,"",NA,"","f_not_false",4,"f005",3,"visual"
"114","blank.png",0,"B",NA,"",NA,"","f_not_false",4,"f005",3,"visual"
"115","blank.png",0,"B",NA,"",NA,"","f_not_false",4,"f005",3,"visual"
"116","blank.png",0,"B",NA,"",NA,"","f_not_false",4,"f005",3,"visual"
"117","blank.png",0,"B",NA,"",NA,"","f_not_false",4,"f005",3,"visual"
"118","blank.png",0,"B",NA,"",NA,"","f_not_false",4,"f005",3,"visual"
"119","blank.png",0,"B",NA,"",NA,"","f_not_false",4,"f005",3,"visual"
"120","blank.png",0,"B",NA,"",NA,"","f_not_false",4,"f005",3,"visual"
"121","Alien4.bmp",193,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"122","Alien5.bmp",194,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"123","Alien6.bmp",195,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"124","Alien7.bmp",196,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"125","Alien8.bmp",197,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"126","Alien9.bmp",198,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"127","Alien1.bmp",199,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"128","Alien2.bmp",200,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"129","Alien3.bmp",201,"S",NA,"",0.383718466153,"3","f_not_false",4,"f005",3,"visual"
"130","Alien10.bmp",202,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"131","Alien11.bmp",203,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"132","Alien12.bmp",204,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"133","Alien7.bmp",205,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"134","Alien8.bmp",206,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"135","Alien9.bmp",207,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"136","Alien4.bmp",208,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"137","Alien5.bmp",209,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"138","Alien6.bmp",210,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"139","Alien1.bmp",211,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"140","Alien2.bmp",212,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"141","Alien3.bmp",213,"S",NA,"",0.39203590143,"3","f_not_false",4,"f005",3,"visual"
"142","Alien10.bmp",214,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"143","Alien11.bmp",215,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"144","Alien12.bmp",216,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"145","Alien4.bmp",217,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"146","Alien5.bmp",218,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"147","Alien6.bmp",219,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"148","Alien10.bmp",220,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"149","Alien11.bmp",221,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"150","Alien12.bmp",222,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"151","Alien7.bmp",223,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"152","Alien8.bmp",224,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"153","Alien9.bmp",225,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"154","Alien1.bmp",226,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"155","Alien2.bmp",227,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"156","Alien3.bmp",228,"S",NA,"",0.433587806649,"3","f_not_false",4,"f005",3,"visual"
"157","Alien7.bmp",229,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"158","Alien8.bmp",230,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"159","Alien9.bmp",231,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"160","Alien10.bmp",232,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"161","Alien11.bmp",233,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"162","Alien12.bmp",234,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"163","Alien4.bmp",235,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"164","Alien5.bmp",236,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"165","Alien6.bmp",237,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"166","Alien1.bmp",238,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"167","Alien2.bmp",239,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"168","Alien3.bmp",240,"S",NA,"",0.467192623124,"3","f_not_false",4,"f005",3,"visual"
"169","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"170","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"171","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"172","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"173","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"174","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"175","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"176","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"177","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"178","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"179","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"180","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"181","L.png",193,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"182","M.png",194,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"183","E.png",195,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"184","F.png",196,"R",0.375353528652,"3",NA,"","f_not_false",4,"f005",3,"visual"
"185","E.png",197,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"186","D.png",198,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"187","C.png",199,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"188","L.png",200,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"189","A.png",201,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"190","B.png",202,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"191","B.png",203,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"192","H.png",204,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"193","G.png",205,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"194","K.png",206,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"195","G.png",207,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"196","A.png",208,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"197","M.png",209,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"198","K.png",210,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"199","C.png",211,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"200","J.png",212,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"201","J.png",213,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"202","H.png",214,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"203","D.png",215,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"204","F.png",216,"R",0.408688123047,"3",NA,"","f_not_false",4,"f005",3,"visual"
"205","blank.png",0,"B",NA,"",NA,"","f_not_false",4,"f005",3,"visual"
"206","blank.png",0,"B",NA,"",NA,"","f_not_false",4,"f005",3,"visual"
"207","blank.png",0,"B",NA,"",NA,"","f_not_false",4,"f005",3,"visual"
"208","blank.png",0,"B",NA,"",NA,"","f_not_false",4,"f005",3,"visual"
"209","blank.png",0,"B",NA,"",NA,"","f_not_false",4,"f005",3,"visual"
"210","blank.png",0,"B",NA,"",NA,"","f_not_false",4,"f005",3,"visual"
"211","blank.png",0,"B",NA,"",NA,"","f_not_false",4,"f005",3,"visual"
"212","blank.png",0,"B",NA,"",NA,"","f_not_false",4,"f005",3,"visual"
"213","blank.png",0,"B",NA,"",NA,"","f_not_false",4,"f005",3,"visual"
"214","blank.png",0,"B",NA,"",NA,"","f_not_false",4,"f005",3,"visual"
"215","blank.png",0,"B",NA,"",NA,"","f_not_false",4,"f005",3,"visual"
"216","blank.png",0,"B",NA,"",NA,"","f_not_false",4,"f005",3,"visual"
"217","F.png",217,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"218","K.png",218,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"219","C.png",219,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"220","G.png",220,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"221","A.png",221,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"222","M.png",222,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"223","C.png",223,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"224","A.png",224,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"225","J.png",225,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"226","E.png",226,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"227","J.png",227,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"228","H.png",228,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"229","H.png",229,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"230","M.png",230,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"231","D.png",231,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"232","D.png",232,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"233","L.png",233,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"234","B.png",234,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"235","K.png",235,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"236","E.png",236,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"237","F.png",237,"R",0.341999307682,"3",NA,"","f_not_false",4,"f005",3,"visual"
"238","G.png",238,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"239","B.png",239,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"240","L.png",240,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"241","Alien7.bmp",241,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"242","Alien8.bmp",242,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"243","Alien9.bmp",243,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"244","Alien4.bmp",244,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"245","Alien5.bmp",245,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"246","Alien6.bmp",246,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"247","Alien10.bmp",247,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"248","Alien11.bmp",248,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"249","Alien12.bmp",249,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"250","Alien7.bmp",250,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"251","Alien8.bmp",251,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"252","Alien9.bmp",252,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"253","Alien4.bmp",253,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"254","Alien5.bmp",254,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"255","Alien6.bmp",255,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"256","Alien10.bmp",256,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"257","Alien11.bmp",257,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"258","Alien12.bmp",258,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"259","Alien1.bmp",259,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"260","Alien2.bmp",260,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"261","Alien3.bmp",261,"S",NA,"",0.375342435378,"3","f_not_false",4,"f005",3,"visual"
"262","Alien7.bmp",262,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"263","Alien8.bmp",263,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"264","Alien9.bmp",264,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"265","Alien1.bmp",265,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"266","Alien2.bmp",266,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"267","Alien3.bmp",267,"S",NA,"",0.425343189156,"3","f_not_false",4,"f005",3,"visual"
"268","Alien10.bmp",268,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"269","Alien11.bmp",269,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"270","Alien12.bmp",270,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"271","Alien4.bmp",271,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"272","Alien5.bmp",272,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"273","Alien6.bmp",273,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"274","Alien1.bmp",274,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"275","Alien2.bmp",275,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"276","Alien3.bmp",276,"S",NA,"",0.375335608667,"3","f_not_false",4,"f005",3,"visual"
"277","Alien10.bmp",277,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"278","Alien11.bmp",278,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"279","Alien12.bmp",279,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"280","Alien7.bmp",280,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"281","Alien8.bmp",281,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"282","Alien9.bmp",282,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"283","Alien4.bmp",283,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"284","Alien5.bmp",284,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"285","Alien6.bmp",285,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"286","Alien1.bmp",286,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"287","Alien2.bmp",287,"S",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"288","Alien3.bmp",288,"S",NA,"",0.392018265906,"3","f_not_false",4,"f005",3,"visual"
"289","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"290","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"291","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"292","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"293","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"294","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"295","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"296","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"297","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"298","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"299","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"300","blank.png",0,"B",NA,"",NA,"None","f_not_false",4,"f005",3,"visual"
"301","D.png",241,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"302","K.png",242,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"303","K.png",243,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"304","H.png",244,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"305","H.png",245,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"306","J.png",246,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"307","F.png",247,"R",0.333080557175,"3",NA,"","f_not_false",4,"f005",3,"visual"
"308","M.png",248,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
"309","B.png",249,"R",NA,"None",NA,"","f_not_false",4,"f005",3,"visual"
