"","image","trialnum","condition","l_block_trial_key_resp.rt","l_block_trial_key_resp.keys","v_block_trial_key_resp.rt","v_block_trial_key_resp.keys","ltarget","Run","PartID","vtarget","expName"
"128","J.png",200,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"129","F.png",201,"S",0.375364906446,"3",NA,"","f_not_false",2,"f005",3,"visual"
"130","D.png",202,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"131","G.png",203,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"132","C.png",204,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"133","E.png",205,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"134","L.png",206,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"135","H.png",207,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"136","M.png",208,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"137","K.png",209,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"138","B.png",210,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"139","A.png",211,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"140","J.png",212,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"141","F.png",213,"S",0.383742643869,"3",NA,"","f_not_false",2,"f005",3,"visual"
"142","D.png",214,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"143","G.png",215,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"144","C.png",216,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"145","M.png",217,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"146","K.png",218,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"147","B.png",219,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"148","D.png",220,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"149","G.png",221,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"150","C.png",222,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"151","E.png",223,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"152","L.png",224,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"153","H.png",225,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"154","A.png",226,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"155","J.png",227,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"156","F.png",228,"S",0.348875463707,"3",NA,"","f_not_false",2,"f005",3,"visual"
"157","E.png",229,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"158","L.png",230,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"159","H.png",231,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"160","D.png",232,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"161","G.png",233,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"162","C.png",234,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"163","M.png",235,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"164","K.png",236,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"165","B.png",237,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"166","A.png",238,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"167","J.png",239,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"168","F.png",240,"S",0.30868832214,"3",NA,"","f_not_false",2,"f005",3,"visual"
"169","blank.png",0,"B",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"170","blank.png",0,"B",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"171","blank.png",0,"B",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"172","blank.png",0,"B",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"173","blank.png",0,"B",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"174","blank.png",0,"B",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"175","blank.png",0,"B",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"176","blank.png",0,"B",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"177","blank.png",0,"B",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"178","blank.png",0,"B",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"179","blank.png",0,"B",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"180","blank.png",0,"B",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"181","Alien12.bmp",193,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"182","Alien1.bmp",194,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"183","Alien1.bmp",195,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"184","Alien2.bmp",196,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"185","Alien7.bmp",197,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"186","Alien8.bmp",198,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"187","Alien3.bmp",199,"R",NA,"",0.467016267707,"3","f_not_false",2,"f005",3,"visual"
"188","Alien5.bmp",200,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"189","Alien2.bmp",201,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"190","Alien4.bmp",202,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"191","Alien9.bmp",203,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"192","Alien6.bmp",204,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"193","Alien3.bmp",205,"R",NA,"",0.567063001858,"3","f_not_false",2,"f005",3,"visual"
"194","Alien11.bmp",206,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"195","Alien10.bmp",207,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"196","Alien4.bmp",208,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"197","Alien8.bmp",209,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"198","Alien5.bmp",210,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"199","Alien9.bmp",211,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"200","Alien11.bmp",212,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"201","Alien7.bmp",213,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"202","Alien10.bmp",214,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"203","Alien6.bmp",215,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"204","Alien12.bmp",216,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"205","blank.png",0,"B",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"206","blank.png",0,"B",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"207","blank.png",0,"B",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"208","blank.png",0,"B",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"209","blank.png",0,"B",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"210","blank.png",0,"B",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"211","blank.png",0,"B",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"212","blank.png",0,"B",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"213","blank.png",0,"B",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"214","blank.png",0,"B",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"215","blank.png",0,"B",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"216","blank.png",0,"B",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"217","Alien7.bmp",217,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"218","Alien5.bmp",218,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"219","Alien2.bmp",219,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"220","Alien4.bmp",220,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"221","Alien5.bmp",221,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"222","Alien11.bmp",222,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"223","Alien11.bmp",223,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"224","Alien12.bmp",224,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"225","Alien9.bmp",225,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"226","Alien4.bmp",226,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"227","Alien8.bmp",227,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"228","Alien9.bmp",228,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"229","Alien6.bmp",229,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"230","Alien10.bmp",230,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"231","Alien3.bmp",231,"R",NA,"",0.375424924248,"3","f_not_false",2,"f005",3,"visual"
"232","Alien12.bmp",232,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"233","Alien6.bmp",233,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"234","Alien3.bmp",234,"R",NA,"",0.550475349068,"3","f_not_false",2,"f005",3,"visual"
"235","Alien8.bmp",235,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"236","Alien2.bmp",236,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"237","Alien7.bmp",237,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"238","Alien1.bmp",238,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"239","Alien1.bmp",239,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"240","Alien10.bmp",240,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"241","E.png",241,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"242","L.png",242,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"243","H.png",243,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"244","M.png",244,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"245","K.png",245,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"246","B.png",246,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"247","D.png",247,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"248","G.png",248,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"249","C.png",249,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"250","E.png",250,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"251","L.png",251,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"252","H.png",252,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"253","M.png",253,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"254","K.png",254,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"255","B.png",255,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"256","D.png",256,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"257","G.png",257,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"258","C.png",258,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"259","A.png",259,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"260","J.png",260,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"261","F.png",261,"S",0.275367381168,"3",NA,"","f_not_false",2,"f005",3,"visual"
"262","E.png",262,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"263","L.png",263,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"264","H.png",264,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"265","blank.png",0,"B",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"266","blank.png",0,"B",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"267","blank.png",0,"B",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"268","blank.png",0,"B",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"269","blank.png",0,"B",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"270","blank.png",0,"B",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"271","blank.png",0,"B",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"272","blank.png",0,"B",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"273","blank.png",0,"B",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"274","blank.png",0,"B",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"275","blank.png",0,"B",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"276","blank.png",0,"B",NA,"",NA,"","f_not_false",2,"f005",3,"visual"
"277","A.png",265,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"278","J.png",266,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"279","F.png",267,"S",0.350440191745,"3",NA,"","f_not_false",2,"f005",3,"visual"
"280","D.png",268,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"281","G.png",269,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"282","C.png",270,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"283","M.png",271,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"284","K.png",272,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"285","B.png",273,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"286","A.png",274,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"287","J.png",275,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"288","F.png",276,"S",0.241948591254,"3",NA,"","f_not_false",2,"f005",3,"visual"
"289","D.png",277,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"290","G.png",278,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"291","C.png",279,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"292","E.png",280,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"293","L.png",281,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"294","H.png",282,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"295","M.png",283,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"296","K.png",284,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"297","B.png",285,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"298","A.png",286,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"299","J.png",287,"S",NA,"None",NA,"","f_not_false",2,"f005",3,"visual"
"300","F.png",288,"S",0.242018848949,"3",NA,"","f_not_false",2,"f005",3,"visual"
"301","Alien10.bmp",241,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"302","Alien8.bmp",242,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"303","Alien9.bmp",243,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"304","Alien8.bmp",244,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"305","Alien4.bmp",245,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"306","Alien7.bmp",246,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"307","Alien5.bmp",247,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"308","Alien4.bmp",248,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"309","Alien8.bmp",249,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"310","Alien2.bmp",250,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"311","Alien12.bmp",251,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"312","Alien12.bmp",252,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
"313","Alien6.bmp",253,"R",NA,"",NA,"None","f_not_false",2,"f005",3,"visual"
